StartTime,RequestType,Latency,ResponseCode
1606510828391,POST,287,200
1606510828448,POST,276,200
1606510828489,POST,270,200
1606510828489,POST,278,200
1606510828490,POST,277,200
1606510828509,POST,271,200
1606510828509,POST,272,200
1606510828509,POST,278,200
1606510828510,POST,278,200
1606510828509,POST,281,200
1606510828509,POST,281,200
1606510828509,POST,281,200
1606510828510,POST,280,200
1606510828510,POST,280,200
1606510828530,POST,271,200
1606510828530,POST,277,200
1606510828538,POST,276,200
1606510828538,POST,276,200
1606510828538,POST,276,200
1606510828564,POST,270,200
1606510828570,POST,271,200
1606510828581,POST,282,200
1606510828581,POST,282,200
1606510828581,POST,282,200
1606510828581,POST,283,200
1606510828581,POST,283,200
1606510828581,POST,283,200
1606510828620,POST,271,200
1606510828627,POST,274,200
1606510828632,POST,271,200
1606510828632,POST,282,200
1606510828632,POST,282,200
1606510828678,POST,281,200
1606510828724,POST,283,200
1606510828759,POST,284,200
1606510828767,POST,287,200
1606510828767,POST,288,200
1606510828780,POST,280,200
1606510828787,POST,273,200
1606510828781,POST,280,200
1606510828790,POST,273,200
1606510828790,POST,273,200
1606510828788,POST,276,200
1606510828790,POST,292,200
1606510828790,POST,293,200
1606510828801,POST,282,200
1606510828790,POST,293,200
1606510828807,POST,278,200
1606510828814,POST,286,200
1606510828814,POST,287,200
1606510828814,POST,287,200
1606510828834,POST,288,200
1606510828841,POST,292,200
1606510828863,POST,337,200
1606510828864,POST,336,200
1606510828864,POST,337,200
1606510828863,POST,338,200
1606510828864,POST,337,200
1606510828864,POST,337,200
1606510828891,POST,311,200
1606510828901,POST,301,200
1606510828903,POST,299,200
1606510828914,POST,288,200
1606510828914,POST,288,200
1606510828959,POST,335,200
1606510829007,POST,289,200
1606510829083,POST,299,200
1606510829054,POST,328,200
1606510829043,POST,339,200
1606510829083,POST,299,200
1606510829083,POST,301,200
1606510829064,POST,320,200
1606510829063,POST,321,200
1606510829060,POST,326,200
1606510829061,POST,325,200
1606510829055,POST,331,200
1606510829060,POST,326,200
1606510829063,POST,323,200
1606510829100,POST,294,200
1606510829101,POST,293,200
1606510829101,POST,294,200
1606510829085,POST,312,200
1606510829083,POST,315,200
1606510829122,POST,280,200
1606510829201,POST,282,200
1606510829133,POST,352,200
1606510829200,POST,289,200
1606510829201,POST,293,200
1606510829202,POST,293,200
1606510829202,POST,294,200
1606510829201,POST,302,200
1606510829202,POST,301,200
1606510829202,POST,301,200
1606510829202,POST,301,200
1606510829201,POST,302,200
1606510829200,POST,303,200
1606510829294,POST,285,200
1606510829296,POST,289,200
1606510829382,POST,275,200
1606510829382,POST,276,200
1606510829382,POST,286,200
1606510829383,POST,285,200
1606510829384,POST,287,200
1606510829384,POST,287,200
1606510829386,POST,287,200
1606510829386,POST,287,200
1606510829386,POST,289,200
1606510829386,POST,289,200
1606510829384,POST,291,200
1606510829386,POST,289,200
1606510829394,POST,283,200
1606510829394,POST,283,200
1606510829395,POST,282,200
1606510829397,POST,280,200
1606510829398,POST,280,200
1606510829402,POST,285,200
1606510829483,POST,273,200
1606510829485,POST,278,200
1606510829489,POST,275,200
1606510829494,POST,281,200
1606510829495,POST,280,200
1606510829496,POST,279,200
1606510829503,POST,279,200
1606510829503,POST,279,200
1606510829503,POST,280,200
1606510829503,POST,288,200
1606510829503,POST,288,200
1606510829503,POST,288,200
1606510829579,POST,274,200
1606510829585,POST,281,200
1606510829657,POST,283,200
1606510829658,POST,282,200
1606510829668,POST,280,200
1606510829673,POST,275,200
1606510829668,POST,280,200
1606510829671,POST,277,200
1606510829671,POST,277,200
1606510829675,POST,274,200
1606510829675,POST,274,200
1606510829673,POST,276,200
1606510829675,POST,274,200
1606510829677,POST,276,200
1606510829677,POST,276,200
1606510829678,POST,275,200
1606510829677,POST,282,200
1606510829677,POST,282,200
1606510829687,POST,272,200
1606510829675,POST,284,200
1606510829756,POST,274,200
1606510829764,POST,269,200
1606510829763,POST,270,200
1606510829775,POST,275,200
1606510829775,POST,276,200
1606510829775,POST,276,200
1606510829782,POST,276,200
1606510829782,POST,276,200
1606510829783,POST,275,200
1606510829791,POST,270,200
1606510829791,POST,274,200
1606510829791,POST,276,200
1606510829853,POST,273,200
1606510829866,POST,277,200
1606510829940,POST,270,200
1606510829940,POST,270,200
1606510829948,POST,267,200
1606510829948,POST,270,200
1606510829948,POST,272,200
1606510829948,POST,272,200
1606510829948,POST,272,200
1606510829949,POST,272,200
1606510829949,POST,280,200
1606510829949,POST,288,200
1606510829949,POST,288,200
1606510829953,POST,284,200
1606510829953,POST,284,200
1606510829953,POST,284,200
1606510829959,POST,280,200
1606510829959,POST,282,200
1606510829959,POST,284,200
1606510829959,POST,289,200
1606510830030,POST,279,200
1606510830033,POST,276,200
1606510830033,POST,276,200
1606510830051,POST,282,200
1606510830051,POST,285,200
1606510830051,POST,307,200
1606510830058,POST,301,200
1606510830062,POST,297,200
1606510830058,POST,301,200
1606510830058,POST,301,200
1606510830065,POST,294,200
1606510830067,POST,292,200
1606510830126,POST,280,200
1606510830143,POST,284,200
1606510830210,POST,290,200
1606510830215,POST,286,200
1606510830210,POST,291,200
1606510830218,POST,283,200
1606510830220,POST,289,200
1606510830220,POST,289,200
1606510830220,POST,290,200
1606510830221,POST,289,200
1606510830229,POST,286,200
1606510830237,POST,279,200
1606510830237,POST,291,200
1606510830237,POST,299,200
1606510830237,POST,299,200
1606510830237,POST,299,200
1606510830249,POST,288,200
1606510830243,POST,301,200
1606510830241,POST,303,200
1606510830239,POST,317,200
1606510830309,POST,290,200
1606510830309,POST,290,200
1606510830309,POST,292,200
1606510830333,POST,285,200
1606510830336,POST,309,200
1606510830358,POST,288,200
1606510830359,POST,289,200
1606510830359,POST,289,200
1606510830359,POST,289,200
1606510830359,POST,291,200
1606510830359,POST,291,200
1606510830359,POST,291,200
1606510830406,POST,293,200
1606510830427,POST,273,200
1606510830501,POST,287,200
1606510830500,POST,288,200
1606510830501,POST,289,200
1606510830510,POST,280,200
1606510830509,POST,281,200
1606510830510,POST,280,200
1606510830501,POST,291,200
1606510830509,POST,283,200
1606510830515,POST,287,200
1606510830528,POST,279,200
1606510830516,POST,291,200
1606510830536,POST,275,200
1606510830536,POST,275,200
1606510830536,POST,286,200
1606510830537,POST,285,200
1606510830544,POST,278,200
1606510830544,POST,281,200
1606510830556,POST,278,200
1606510830599,POST,276,200
1606510830599,POST,276,200
1606510830601,POST,285,200
1606510830618,POST,280,200
1606510830645,POST,281,200
1606510830648,POST,281,200
1606510830646,POST,283,200
1606510830648,POST,287,200
1606510830650,POST,287,200
1606510830650,POST,287,200
1606510830650,POST,287,200
1606510830648,POST,295,200
1606510830699,POST,276,200
1606510830701,POST,288,200
1606510830788,POST,273,200
1606510830788,POST,275,200
1606510830790,POST,276,200
1606510830790,POST,276,200
1606510830790,POST,280,200
1606510830792,POST,283,200
1606510830792,POST,283,200
1606510830790,POST,285,200
1606510830802,POST,275,200
1606510830807,POST,270,200
1606510830807,POST,270,200
1606510830811,POST,293,200
1606510830811,POST,293,200
1606510830822,POST,282,200
1606510830822,POST,282,200
1606510830822,POST,285,200
1606510830825,POST,282,200
1606510830834,POST,295,200
1606510830875,POST,271,200
1606510830875,POST,271,200
1606510830886,POST,273,200
1606510830898,POST,265,200
1606510830926,POST,273,200
1606510830929,POST,275,200
1606510830929,POST,275,200
1606510830937,POST,267,200
1606510830935,POST,269,200
1606510830937,POST,267,200
1606510830937,POST,276,200
1606510830943,POST,281,200
1606510830975,POST,272,200
1606510830989,POST,273,200
1606510831063,POST,267,200
1606510831061,POST,269,200
1606510831066,POST,276,200
1606510831066,POST,276,200
1606510831070,POST,272,200
1606510831077,POST,278,200
1606510831075,POST,280,200
1606510831075,POST,280,200
1606510831077,POST,278,200
1606510831075,POST,280,200
1606510831077,POST,278,200
1606510831104,POST,266,200
1606510831104,POST,266,200
1606510831104,POST,267,200
1606510831104,POST,267,200
1606510831107,POST,268,200
1606510831107,POST,289,200
1606510831129,POST,277,200
1606510831146,POST,266,200
1606510831146,POST,266,200
1606510831163,POST,287,200
1606510831159,POST,291,200
1606510831204,POST,281,200
1606510831213,POST,272,200
1606510831199,POST,286,200
1606510831204,POST,281,200
1606510831204,POST,281,200
1606510831204,POST,281,200
1606510831204,POST,281,200
1606510831224,POST,271,200
1606510831247,POST,277,200
1606510831262,POST,279,200
1606510831330,POST,269,200
1606510831330,POST,269,200
1606510831342,POST,273,200
1606510831342,POST,273,200
1606510831342,POST,273,200
1606510831355,POST,272,200
1606510831355,POST,273,200
1606510831355,POST,273,200
1606510831355,POST,275,200
1606510831355,POST,275,200
1606510831355,POST,275,200
1606510831371,POST,266,200
1606510831370,POST,269,200
1606510831370,POST,273,200
1606510831375,POST,274,200
1606510831371,POST,278,200
1606510831396,POST,267,200
1606510831406,POST,264,200
1606510831412,POST,266,200
1606510831412,POST,267,200
1606510831450,POST,278,200
1606510831450,POST,279,200
1606510831485,POST,266,200
1606510831485,POST,266,200
1606510831485,POST,271,200
1606510831485,POST,275,200
1606510831485,POST,275,200
1606510831485,POST,275,200
1606510831485,POST,275,200
1606510831495,POST,270,200
1606510831524,POST,267,200
1606510831541,POST,292,200
1606510831599,POST,272,200
1606510831599,POST,281,200
1606510831615,POST,266,200
1606510831615,POST,270,200
1606510831615,POST,278,200
1606510831627,POST,280,200
1606510831628,POST,279,200
1606510831630,POST,286,200
1606510831628,POST,288,200
1606510831630,POST,286,200
1606510831630,POST,292,200
1606510831637,POST,286,200
1606510831649,POST,274,200
1606510831639,POST,286,200
1606510831649,POST,278,200
1606510831643,POST,284,200
1606510831663,POST,272,200
1606510831678,POST,276,200
1606510831679,POST,275,200
1606510831670,POST,284,200
1606510831728,POST,290,200
1606510831729,POST,289,200
1606510831751,POST,274,200
1606510831751,POST,274,200
1606510831756,POST,271,200
1606510831760,POST,275,200
1606510831760,POST,276,200
1606510831760,POST,276,200
1606510831760,POST,277,200
1606510831765,POST,281,200
1606510831791,POST,266,200
1606510831833,POST,278,200
1606510831871,POST,276,200
1606510831880,POST,269,200
1606510831885,POST,269,200
1606510831881,POST,273,200
1606510831893,POST,273,200
1606510831907,POST,290,200
1606510831916,POST,281,200
1606510831907,POST,292,200
1606510831916,POST,283,200
1606510831916,POST,284,200
1606510831923,POST,277,200
1606510831923,POST,277,200
1606510831922,POST,280,200
1606510831925,POST,283,200
1606510831927,POST,281,200
1606510831935,POST,275,200
1606510831927,POST,283,200
1606510831954,POST,281,200
1606510831954,POST,283,200
1606510831954,POST,283,200
1606510832025,POST,298,200
1606510832018,POST,305,200
1606510832018,POST,305,200
1606510832025,POST,298,200
1606510832035,POST,288,200
1606510832027,POST,296,200
1606510832036,POST,287,200
1606510832037,POST,286,200
1606510832036,POST,287,200
1606510832047,POST,282,200
1606510832057,POST,278,200
1606510832111,POST,279,200
1606510832147,POST,284,200
1606510832149,POST,284,200
1606510832154,POST,279,200
1606510832154,POST,283,200
1606510832166,POST,275,200
1606510832197,POST,274,200
1606510832197,POST,277,200
1606510832199,POST,279,200
1606510832200,POST,280,200
1606510832200,POST,280,200
1606510832199,POST,281,200
1606510832200,POST,280,200
1606510832202,POST,278,200
1606510832208,POST,296,200
1606510832208,POST,296,200
1606510832210,POST,294,200
1606510832210,POST,294,200
1606510832237,POST,278,200
1606510832235,POST,284,200
1606510832237,POST,282,200
1606510832323,POST,274,200
1606510832323,POST,283,200
1606510832323,POST,285,200
1606510832323,POST,286,200
1606510832323,POST,286,200
1606510832323,POST,286,200
1606510832323,POST,286,200
1606510832323,POST,286,200
1606510832323,POST,286,200
1606510832329,POST,280,200
1606510832335,POST,278,200
1606510832390,POST,271,200
1606510832431,POST,273,200
1606510832433,POST,275,200
1606510832433,POST,275,200
1606510832437,POST,271,200
1606510832441,POST,276,200
1606510832474,POST,269,200
1606510832471,POST,272,200
1606510832478,POST,272,200
1606510832480,POST,270,200
1606510832480,POST,271,200
1606510832480,POST,271,200
1606510832480,POST,276,200
1606510832480,POST,276,200
1606510832504,POST,268,200
1606510832504,POST,268,200
1606510832504,POST,268,200
1606510832504,POST,281,200
1606510832519,POST,270,200
1606510832519,POST,270,200
1606510832515,POST,274,200
1606510832597,POST,278,200
1606510832606,POST,270,200
1606510832609,POST,267,200
1606510832609,POST,267,200
1606510832609,POST,270,200
1606510832609,POST,283,200
1606510832608,POST,284,200
1606510832609,POST,283,200
1606510832609,POST,283,200
1606510832613,POST,279,200
1606510832609,POST,283,200
1606510832661,POST,277,200
1606510832708,POST,283,200
1606510832708,POST,283,200
1606510832717,POST,275,200
1606510832708,POST,284,200
1606510832704,POST,288,200
1606510832743,POST,273,200
1606510832743,POST,273,200
1606510832751,POST,271,200
1606510832751,POST,271,200
1606510832750,POST,272,200
1606510832756,POST,272,200
1606510832750,POST,278,200
1606510832756,POST,276,200
1606510832772,POST,271,200
1606510832772,POST,282,200
1606510832772,POST,282,200
1606510832785,POST,269,200
1606510832789,POST,272,200
1606510832789,POST,272,200
1606510832789,POST,273,200
1606510832876,POST,273,200
1606510832875,POST,274,200
1606510832876,POST,273,200
1606510832876,POST,273,200
1606510832879,POST,271,200
1606510832892,POST,265,200
1606510832892,POST,265,200
1606510832892,POST,266,200
1606510832892,POST,266,200
1606510832892,POST,267,200
1606510832892,POST,267,200
1606510832938,POST,291,200
1606510832991,POST,276,200
1606510832992,POST,282,200
1606510832992,POST,282,200
1606510832991,POST,283,200
1606510832992,POST,282,200
1606510833016,POST,277,200
1606510833016,POST,277,200
1606510833022,POST,295,200
1606510833022,POST,295,200
1606510833022,POST,295,200
1606510833028,POST,291,200
1606510833028,POST,291,200
1606510833032,POST,293,200
1606510833043,POST,282,200
1606510833054,POST,272,200
1606510833054,POST,275,200
1606510833054,POST,279,200
1606510833062,POST,277,200
1606510833061,POST,278,200
1606510833061,POST,278,200
1606510833149,POST,276,200
1606510833150,POST,280,200
1606510833149,POST,281,200
1606510833149,POST,281,200
1606510833149,POST,281,200
1606510833157,POST,274,200
1606510833158,POST,281,200
1606510833157,POST,286,200
1606510833158,POST,286,200
1606510833159,POST,285,200
1606510833159,POST,292,200
1606510833229,POST,281,200
1606510833267,POST,276,200
1606510833274,POST,275,200
1606510833274,POST,275,200
1606510833274,POST,275,200
1606510833274,POST,276,200
1606510833293,POST,274,200
1606510833293,POST,275,200
1606510833317,POST,288,200
1606510833317,POST,288,200
1606510833317,POST,288,200
1606510833319,POST,286,200
1606510833319,POST,286,200
1606510833325,POST,283,200
1606510833326,POST,284,200
1606510833333,POST,279,200
1606510833329,POST,283,200
1606510833325,POST,287,200
1606510833339,POST,284,200
1606510833339,POST,286,200
1606510833339,POST,287,200
1606510833430,POST,274,200
1606510833431,POST,273,200
1606510833430,POST,274,200
1606510833430,POST,278,200
1606510833425,POST,283,200
1606510833430,POST,278,200
1606510833439,POST,276,200
1606510833443,POST,273,200
1606510833444,POST,272,200
1606510833444,POST,279,200
1606510833451,POST,272,200
1606510833510,POST,281,200
1606510833543,POST,271,200
1606510833550,POST,273,200
1606510833549,POST,282,200
1606510833549,POST,288,200
1606510833549,POST,288,200
1606510833567,POST,276,200
1606510833568,POST,277,200
1606510833606,POST,276,200
1606510833605,POST,279,200
1606510833605,POST,279,200
1606510833605,POST,280,200
1606510833610,POST,276,200
1606510833605,POST,281,200
1606510833608,POST,278,200
1606510833612,POST,278,200
1606510833612,POST,282,200
1606510833612,POST,282,200
1606510833623,POST,274,200
1606510833626,POST,278,200
1606510833625,POST,279,200
1606510833704,POST,283,200
1606510833704,POST,283,200
1606510833704,POST,283,200
1606510833708,POST,279,200
1606510833708,POST,279,200
1606510833708,POST,280,200
1606510833716,POST,275,200
1606510833716,POST,279,200
1606510833715,POST,280,200
1606510833723,POST,272,200
1606510833723,POST,272,200
1606510833791,POST,279,200
1606510833823,POST,268,200
1606510833814,POST,277,200
1606510833831,POST,272,200
1606510833837,POST,281,200
1606510833837,POST,281,200
1606510833843,POST,275,200
1606510833845,POST,273,200
1606510833882,POST,270,200
1606510833884,POST,277,200
1606510833884,POST,277,200
1606510833886,POST,275,200
1606510833886,POST,281,200
1606510833894,POST,273,200
1606510833886,POST,281,200
1606510833894,POST,274,200
1606510833890,POST,278,200
1606510833885,POST,283,200
1606510833897,POST,275,200
1606510833904,POST,274,200
1606510833904,POST,274,200
1606510833987,POST,274,200
1606510833987,POST,274,200
1606510833987,POST,274,200
1606510833987,POST,276,200
1606510833988,POST,275,200
1606510833988,POST,275,200
1606510833991,POST,272,200
1606510833995,POST,274,200
1606510833995,POST,274,200
1606510833995,POST,274,200
1606510833995,POST,274,200
1606510834070,POST,269,200
1606510834091,POST,267,200
1606510834091,POST,267,200
1606510834103,POST,279,200
1606510834118,POST,274,200
1606510834118,POST,274,200
1606510834118,POST,274,200
1606510834118,POST,274,200
1606510834152,POST,278,200
1606510834161,POST,277,200
1606510834161,POST,277,200
1606510834161,POST,277,200
1606510834167,POST,271,200
1606510834168,POST,270,200
1606510834167,POST,271,200
1606510834168,POST,274,200
1606510834172,POST,270,200
1606510834168,POST,274,200
1606510834167,POST,275,200
1606510834178,POST,277,200
1606510834178,POST,278,200
1606510834261,POST,273,200
1606510834261,POST,273,200
1606510834261,POST,273,200
1606510834263,POST,277,200
1606510834263,POST,277,200
1606510834263,POST,277,200
1606510834263,POST,277,200
1606510834269,POST,274,200
1606510834269,POST,274,200
1606510834269,POST,278,200
1606510834269,POST,279,200
1606510834339,POST,280,200
1606510834358,POST,276,200
1606510834358,POST,276,200
1606510834382,POST,267,200
1606510834392,POST,270,200
1606510834392,POST,270,200
1606510834392,POST,270,200
1606510834392,POST,274,200
1606510834431,POST,269,200
1606510834438,POST,272,200
1606510834438,POST,272,200
1606510834438,POST,272,200
1606510834438,POST,274,200
1606510834442,POST,271,200
1606510834438,POST,275,200
1606510834438,POST,277,200
1606510834442,POST,274,200
1606510834442,POST,274,200
1606510834442,POST,274,200
1606510834456,POST,275,200
1606510834455,POST,276,200
1606510834534,POST,278,200
1606510834534,POST,280,200
1606510834534,POST,280,200
1606510834540,POST,275,200
1606510834540,POST,276,200
1606510834540,POST,276,200
1606510834543,POST,277,200
1606510834540,POST,280,200
1606510834543,POST,278,200
1606510834548,POST,275,200
1606510834547,POST,276,200
1606510834619,POST,289,200
1606510834634,POST,282,200
1606510834634,POST,282,200
1606510834649,POST,272,200
1606510834666,POST,276,200
1606510834662,POST,280,200
1606510834662,POST,281,200
1606510834662,POST,281,200
1606510834700,POST,275,200
1606510834710,POST,276,200
1606510834710,POST,276,200
1606510834710,POST,276,200
1606510834713,POST,286,200
1606510834713,POST,287,200
1606510834716,POST,284,200
1606510834715,POST,285,200
1606510834712,POST,288,200
1606510834716,POST,287,200
1606510834716,POST,287,200
1606510834731,POST,278,200
1606510834731,POST,278,200
1606510834814,POST,288,200
1606510834812,POST,290,200
1606510834814,POST,290,200
1606510834816,POST,290,200
1606510834815,POST,291,200
1606510834816,POST,290,200
1606510834820,POST,294,200
1606510834820,POST,294,200
1606510834821,POST,293,200
1606510834823,POST,291,200
1606510834823,POST,291,200
1606510834908,POST,290,200
1606510834916,POST,302,200
1606510834916,POST,303,200
1606510834921,POST,298,200
1606510834942,POST,279,200
1606510834943,POST,287,200
1606510834942,POST,288,200
1606510834943,POST,287,200
1606510834986,POST,276,200
1606510834975,POST,287,200
1606510834986,POST,277,200
1606510834986,POST,281,200
1606510835000,POST,284,200
1606510835000,POST,289,200
1606510834999,POST,290,200
1606510835000,POST,290,200
1606510835003,POST,289,200
1606510835003,POST,289,200
1606510835000,POST,294,200
1606510835009,POST,286,200
1606510835009,POST,313,200
1606510835102,POST,278,200
1606510835102,POST,281,200
1606510835104,POST,284,200
1606510835106,POST,283,200
1606510835106,POST,283,200
1606510835106,POST,283,200
1606510835114,POST,297,200
1606510835114,POST,303,200
1606510835114,POST,303,200
1606510835114,POST,303,200
1606510835114,POST,303,200
1606510835198,POST,280,200
1606510835219,POST,283,200
1606510835218,POST,293,200
1606510835221,POST,298,200
1606510835219,POST,300,200
1606510835230,POST,291,200
1606510835230,POST,291,200
1606510835230,POST,291,200
1606510835262,POST,271,200
1606510835262,POST,271,200
1606510835263,POST,270,200
1606510835267,POST,278,200
1606510835284,POST,276,200
1606510835290,POST,288,200
1606510835292,POST,287,200
1606510835289,POST,291,200
1606510835292,POST,288,200
1606510835289,POST,291,200
1606510835294,POST,308,200
1606510835322,POST,280,200
1606510835295,POST,307,200
1606510835380,POST,273,200
1606510835383,POST,288,200
1606510835389,POST,284,200
1606510835389,POST,284,200
1606510835389,POST,286,200
1606510835389,POST,289,200
1606510835411,POST,276,200
1606510835417,POST,282,200
1606510835417,POST,282,200
1606510835417,POST,283,200
1606510835417,POST,283,200
1606510835478,POST,286,200
1606510835502,POST,267,200
1606510835511,POST,266,200
1606510835521,POST,278,200
1606510835519,POST,280,200
1606510835521,POST,285,200
1606510835519,POST,287,200
1606510835521,POST,285,200
1606510835533,POST,273,200
1606510835533,POST,274,200
1606510835533,POST,277,200
1606510835545,POST,270,200
1606510835560,POST,276,200
1606510835580,POST,281,200
1606510835578,POST,283,200
1606510835579,POST,282,200
1606510835580,POST,281,200
1606510835580,POST,281,200
1606510835602,POST,278,200
1606510835602,POST,279,200
1606510835602,POST,279,200
1606510835653,POST,273,200
1606510835671,POST,267,200
1606510835673,POST,265,200
1606510835673,POST,265,200
1606510835675,POST,272,200
1606510835678,POST,271,200
1606510835687,POST,268,200
1606510835699,POST,275,200
1606510835699,POST,275,200
1606510835700,POST,274,200
1606510835700,POST,274,200
1606510835764,POST,274,200
1606510835769,POST,269,200
1606510835777,POST,266,200
1606510835799,POST,268,200
1606510835799,POST,268,200
1606510835806,POST,267,200
1606510835806,POST,267,200
1606510835806,POST,267,200
1606510835807,POST,266,200
1606510835806,POST,267,200
1606510835810,POST,271,200
1606510835815,POST,272,200
1606510835836,POST,269,200
1606510835861,POST,274,200
1606510835861,POST,275,200
1606510835861,POST,275,200
1606510835861,POST,275,200
1606510835861,POST,275,200
1606510835880,POST,272,200
1606510835881,POST,271,200
1606510835881,POST,273,200
1606510835926,POST,272,200
1606510835938,POST,265,200
1606510835938,POST,269,200
1606510835938,POST,273,200
1606510835947,POST,266,200
1606510835949,POST,265,200
1606510835955,POST,269,200
1606510835974,POST,269,200
1606510835974,POST,269,200
1606510835974,POST,269,200
1606510835974,POST,270,200
1606510836038,POST,287,200
1606510836038,POST,287,200
1606510836043,POST,282,200
1606510836067,POST,276,200
1606510836067,POST,276,200
1606510836073,POST,272,200
1606510836073,POST,290,200
1606510836073,POST,290,200
1606510836087,POST,278,200
1606510836073,POST,292,200
1606510836081,POST,284,200
1606510836073,POST,292,200
1606510836105,POST,272,200
1606510836136,POST,277,200
1606510836136,POST,277,200
1606510836136,POST,279,200
1606510836136,POST,282,200
1606510836136,POST,282,200
1606510836152,POST,274,200
1606510836152,POST,278,200
1606510836154,POST,277,200
1606510836198,POST,277,200
1606510836203,POST,272,200
1606510836207,POST,270,200
1606510836211,POST,268,200
1606510836213,POST,270,200
1606510836214,POST,286,200
1606510836224,POST,279,200
1606510836243,POST,287,200
1606510836244,POST,290,200
1606510836243,POST,291,200
1606510836243,POST,291,200
1606510836325,POST,285,200
1606510836325,POST,287,200
1606510836325,POST,296,200
1606510836343,POST,283,200
1606510836343,POST,283,200
1606510836345,POST,284,200
1606510836363,POST,276,200
1606510836363,POST,276,200
1606510836365,POST,288,200
1606510836365,POST,292,200
1606510836365,POST,306,200
1606510836365,POST,306,200
1606510836377,POST,295,200
1606510836413,POST,280,200
1606510836413,POST,280,200
1606510836415,POST,288,200
1606510836418,POST,288,200
1606510836418,POST,288,200
1606510836426,POST,289,200
1606510836431,POST,287,200
1606510836430,POST,288,200
1606510836475,POST,286,200
1606510836483,POST,283,200
1606510836475,POST,291,200
1606510836477,POST,289,200
1606510836479,POST,287,200
1606510836500,POST,280,200
1606510836503,POST,277,200
1606510836530,POST,276,200
1606510836534,POST,277,200
1606510836534,POST,283,200
1606510836534,POST,283,200
1606510836610,POST,277,200
1606510836612,POST,278,200
1606510836622,POST,279,200
1606510836626,POST,276,200
1606510836626,POST,276,200
1606510836639,POST,280,200
1606510836639,POST,280,200
1606510836629,POST,290,200
1606510836653,POST,270,200
1606510836657,POST,270,200
1606510836672,POST,275,200
1606510836672,POST,275,200
1606510836672,POST,287,200
1606510836693,POST,275,200
1606510836703,POST,270,200
1606510836693,POST,280,200
1606510836706,POST,277,200
1606510836706,POST,278,200
1606510836715,POST,273,200
1606510836718,POST,283,200
1606510836718,POST,284,200
1606510836766,POST,277,200
1606510836761,POST,282,200
1606510836766,POST,283,200
1606510836766,POST,283,200
1606510836766,POST,283,200
1606510836781,POST,280,200
1606510836780,POST,285,200
1606510836806,POST,285,200
1606510836811,POST,280,200
1606510836817,POST,284,200
1606510836817,POST,284,200
1606510836887,POST,275,200
1606510836890,POST,277,200
1606510836901,POST,279,200
1606510836902,POST,282,200
1606510836902,POST,282,200
1606510836919,POST,278,200
1606510836919,POST,282,200
1606510836919,POST,282,200
1606510836923,POST,278,200
1606510836927,POST,276,200
1606510836947,POST,274,200
1606510836947,POST,274,200
1606510836959,POST,273,200
1606510836968,POST,273,200
1606510836973,POST,280,200
1606510836973,POST,281,200
1606510836984,POST,276,200
1606510836983,POST,277,200
1606510836988,POST,273,200
1606510837002,POST,285,200
1606510837001,POST,295,200
1606510837043,POST,268,200
1606510837043,POST,270,200
1606510837049,POST,272,200
1606510837049,POST,272,200
1606510837049,POST,272,200
1606510837061,POST,270,200
1606510837065,POST,281,200
1606510837091,POST,291,200
1606510837091,POST,292,200
1606510837101,POST,286,200
1606510837101,POST,290,200
1606510837162,POST,275,200
1606510837167,POST,277,200
1606510837184,POST,291,200
1606510837180,POST,295,200
1606510837184,POST,293,200
1606510837197,POST,280,200
1606510837201,POST,299,200
1606510837201,POST,299,200
1606510837203,POST,297,200
1606510837201,POST,299,200
1606510837221,POST,283,200
1606510837221,POST,283,200
1606510837232,POST,273,200
1606510837241,POST,272,200
1606510837253,POST,274,200
1606510837254,POST,273,200
1606510837260,POST,276,200
1606510837261,POST,275,200
1606510837260,POST,276,200
1606510837287,POST,283,200
1606510837296,POST,302,200
1606510837321,POST,286,200
1606510837313,POST,294,200
1606510837311,POST,296,200
1606510837321,POST,287,200
1606510837321,POST,289,200
1606510837331,POST,279,200
1606510837346,POST,281,200
1606510837382,POST,272,200
1606510837383,POST,273,200
1606510837391,POST,278,200
1606510837387,POST,282,200
1606510837437,POST,280,200
1606510837444,POST,273,200
1606510837475,POST,282,200
1606510837475,POST,285,200
1606510837477,POST,283,200
1606510837477,POST,283,200
1606510837500,POST,273,200
1606510837504,POST,273,200
1606510837500,POST,277,200
1606510837500,POST,277,200
1606510837500,POST,277,200
1606510837505,POST,285,200
1606510837504,POST,286,200
1606510837513,POST,283,200
1606510837527,POST,287,200
1606510837527,POST,287,200
1606510837536,POST,278,200
1606510837536,POST,278,200
1606510837536,POST,278,200
1606510837570,POST,287,200
1606510837598,POST,283,200
1606510837607,POST,276,200
1606510837607,POST,282,200
1606510837607,POST,282,200
1606510837608,POST,285,200
1606510837610,POST,291,200
1606510837627,POST,286,200
1606510837610,POST,303,200
1606510837654,POST,286,200
1606510837656,POST,284,200
1606510837669,POST,287,200
1606510837669,POST,287,200
1606510837717,POST,279,200
1606510837717,POST,279,200
1606510837760,POST,271,200
1606510837757,POST,279,200
1606510837760,POST,285,200
1606510837760,POST,285,200
1606510837777,POST,272,200
1606510837773,POST,276,200
1606510837777,POST,272,200
1606510837777,POST,272,200
1606510837777,POST,272,200
1606510837790,POST,275,200
1606510837790,POST,278,200
1606510837796,POST,277,200
1606510837814,POST,269,200
1606510837814,POST,274,200
1606510837814,POST,274,200
1606510837814,POST,276,200
